RBD,DGV_RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,COD_DEPE2,DC_TOT,HH_TOT,mat_hom_tot,mat_muj_tot,mat_total
10121,4,ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN,CERRO NAVIA,SANTIAGO PONIENTE,5,21,836,131,86,217
10122,2,ESCUELA PROF. MANUEL GUERRERO CEBALLOS,CERRO NAVIA,SANTIAGO PONIENTE,5,37,1277,244,219,463
10123,0,ESCUELA BASICA MELVIN JONES,PUDAHUEL,SANTIAGO PONIENTE,5,24,943,241,235,476
10124,9,ESCUELA SAN DANIEL,PUDAHUEL,SANTIAGO PONIENTE,5,21,815,194,172,366
10125,7,ESCUELA SARGENTO CANDELARIA,CERRO NAVIA,SANTIAGO PONIENTE,5,21,763,118,70,188
10126,5,COMPLEJO EDUCACIONAL CERRO NAVIA,CERRO NAVIA,SANTIAGO PONIENTE,5,37,1443,221,181,402
10127,3,ESC.DE EDUCACION DIFERENCIAL QUILLAHUE,LO PRADO,SANTIAGO PONIENTE,5,23,963,116,49,165
10128,1,ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS,LO PRADO,SANTIAGO PONIENTE,5,31,780,266,293,559
10130,3,LICEO CIUDAD DE BRASILIA,PUDAHUEL,SANTIAGO PONIENTE,5,27,991,276,264,540
10133,8,ESCUELA BASICA G-Nå¡320 LIPANGUE,LAMPA,SANTIAGO NORTE,1,11,402,28,27,55
10134,6,ESC.COMODORO ARTURO MERINO BENITEZ,PUDAHUEL,SANTIAGO PONIENTE,5,22,826,172,188,360
10135,4,ESCUELA LO BOZA,PUDAHUEL,SANTIAGO PONIENTE,5,22,831,160,108,268
10136,2,ESCUELA PARTICULAR HORIZONTE,PUDAHUEL,SANTIAGO PONIENTE,2,0,0,0,0,0
10139,7,ESCUELA PARTICULAR HELEN RACHEL`S SCHOOL,PUDAHUEL,SANTIAGO PONIENTE,2,0,0,0,0,0
10140,0,ESCUELA PARTICULAR FRINGS COLLEGE,LO PRADO,SANTIAGO PONIENTE,2,29,1017,221,221,442
10142,7,ESCUELA BASICA PARTICULAR Nå¡811 DRA.VICTORIA GARCIA,LO PRADO,SANTIAGO PONIENTE,2,12,408,130,107,237
10143,5,ESCUELA PARTICULAR ESPANA,CERRO NAVIA,SANTIAGO PONIENTE,2,21,840,156,149,305
10147,8,ESCUELA PARTICULAR BABILONIA,LO PRADO,SANTIAGO PONIENTE,2,21,680,206,209,415
10148,6,ESCUELA EDUC ESPECIAL DR RICARDO OLEA G,LO PRADO,SANTIAGO PONIENTE,2,0,0,0,0,0
10149,4,ESCUELA PARTICULAR RAPA NUI,LO PRADO,SANTIAGO PONIENTE,2,16,494,205,181,386
10150,8,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,PUDAHUEL,SANTIAGO PONIENTE,2,0,0,0,0,0
10151,6,COLEGIO CRISTIAN AND CAREN SCHOOL,CERRO NAVIA,SANTIAGO PONIENTE,2,39,1435,329,400,729
10152,4,ESCUELA PARTICULAR ANDANTINO,PUDAHUEL,SANTIAGO PONIENTE,2,23,778,253,177,430
10155,9,ESCUELA CHARLES SCHOOL-DIURNA,CERRO NAVIA,SANTIAGO PONIENTE,2,13,407,153,160,313
10156,7,ESCUELA JARDIN LO PRADO,LO PRADO,SANTIAGO PONIENTE,2,24,812,188,200,388
10157,5,COLEGIO MINISTRO DIEGO PORTALES,PUDAHUEL,SANTIAGO PONIENTE,2,36,1215,338,291,629
10158,3,ECUELA BÌSICA Nå¼312 MOLOKAI,CERRO NAVIA,SANTIAGO PONIENTE,2,82,3440,580,502,1082
10159,1,ESCUELA PARTICULAR ROBERT KENNEDY,CERRO NAVIA,SANTIAGO PONIENTE,2,17,597,192,136,328
10160,5,ESCUELA BAS. COLEGIO BAU,LO PRADO,SANTIAGO PONIENTE,2,35,1271,365,462,827
10162,1,LICEO TENIENTE DAGOBERTO GODOY NO.3,LO PRADO,SANTIAGO PONIENTE,2,54,1901,829,717,1546
10164,8,COLEGIO SAN FRANCISCO JAVIER,CERRO NAVIA,SANTIAGO PONIENTE,2,68,2463,495,526,1021
10167,2,ESCUELA BASICA Nå¡1058 SANTA BEATRIZ,PUDAHUEL,SANTIAGO PONIENTE,2,35,1359,399,309,708
10168,0,ESCUELA PARTICULAR SAN VICENTE FERRER,CERRO NAVIA,SANTIAGO PONIENTE,2,35,1326,380,404,784
10171,0,ESCUELA PARTICULAR VILLA LOURDES,LO PRADO,SANTIAGO PONIENTE,2,9,216,68,68,136
10172,9,ESC BAS PART CENTRO EDUCACIONAL SN PABLO,CERRO NAVIA,SANTIAGO PONIENTE,2,23,774,152,183,335
10173,7,ESCUELA PART. SUNS SCHOOL,PUDAHUEL,SANTIAGO PONIENTE,2,16,551,132,93,225
10176,1,ESCUELA PARTICULAR ESPECIAL RENACER,LO PRADO,SANTIAGO PONIENTE,2,9,339,74,35,109
10181,8,ESCUELA INDUSTRIAL PUDAHUEL,PUDAHUEL,SANTIAGO PONIENTE,2,0,0,0,0,0
10182,6,ESCUELA  BASICA  Nå¡ 912 ELLEN  COLLEGE,PUDAHUEL,SANTIAGO PONIENTE,2,19,608,193,139,332
10183,4,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,CERRO NAVIA,SANTIAGO PONIENTE,2,15,342,93,77,170
10184,2,ESCUELA PARTICULAR EUSEBIO LILLO,CERRO NAVIA,SANTIAGO PONIENTE,2,0,0,0,0,0
10186,9,ESCUELA PARTICULAR LA FRONTERA,CERRO NAVIA,SANTIAGO PONIENTE,2,24,843,320,298,618
10187,7,ESCUELA PARTICULAR MADRE A.EUGENIA,PUDAHUEL,SANTIAGO PONIENTE,2,90,3558,1,1470,1471
10190,7,ESCUELA PARTICULAR COLEGIO CHILENO,CERRO NAVIA,SANTIAGO PONIENTE,2,0,0,0,0,0
10191,5,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,PUDAHUEL,SANTIAGO PONIENTE,2,8,330,89,36,125
10193,1,COLEGIO POLIV. SAINT ORLAND N 3,CERRO NAVIA,SANTIAGO PONIENTE,2,50,1877,599,690,1289
10195,8,ESCUELA DE PARVULOS Nå¡1168 PINOCHO,LO PRADO,SANTIAGO PONIENTE,3,0,0,0,0,0
10196,6,LICEO INDUSTRIAL BENJAMIN DAVILA LARRAIN,RENCA,SANTIAGO PONIENTE,4,43,1786,428,379,807
10197,4,ESCUELA JUANA DE LESTONAC,RENCA,SANTIAGO PONIENTE,1,26,1064,1,250,251
10199,0,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA,INDEPENDENCIA,SANTIAGO NORTE,1,63,2348,487,371,858
10200,8,ESCUELA BASICA ISABEL LE BRUN,RENCA,SANTIAGO PONIENTE,1,57,2394,3,1081,1084
10201,6,LICEO THOMAS ALVA EDISON,RENCA,SANTIAGO PONIENTE,1,33,1181,266,217,483
10202,4,ESCUELA DOMINGO SANTA MARIA GONZALEZ,RENCA,SANTIAGO PONIENTE,1,47,1949,634,0,634
10203,2,LICEO MUNICIPAL FRANCISCO INFANTE ABBOT,RENCA,SANTIAGO PONIENTE,1,0,0,0,0,0
10204,0,ESCUELA CAPITAN JOSE LUIS ARANEDA,RENCA,SANTIAGO PONIENTE,1,25,1000,226,123,349
10205,9,ESCUELA GENERAL MANUEL BULNES PRIETO,RENCA,SANTIAGO PONIENTE,1,26,1040,172,154,326
10207,5,ESCUELA REBECA MATTE BELLO,RENCA,SANTIAGO PONIENTE,1,65,2797,520,412,932
10210,5,ESCUELA GENERAL ALEJANDRO GOROSTIAGA O,RENCA,SANTIAGO PONIENTE,1,32,1369,198,161,359
10211,3,ESCUELA BASICA CORBETA ESMERALDA,RENCA,SANTIAGO PONIENTE,1,0,0,0,0,0
10212,1,ESCUELA JUANA ATALA DE HIRMAS,RENCA,SANTIAGO PONIENTE,1,27,1056,266,216,482
10216,4,ESC. BASICA MONSERRAT ROBERT DE GARCIA,RENCA,SANTIAGO PONIENTE,1,22,865,158,121,279
10217,2,COLEGIO PARTICULAR HELENICO,RENCA,SANTIAGO PONIENTE,2,17,473,109,72,181
10218,0,INDUSTRIAL SAN SEBASTIAN,RENCA,SANTIAGO PONIENTE,2,0,0,0,0,0
10219,9,COLEGIO CORAZON DE JESUS DE RENCA,RENCA,SANTIAGO PONIENTE,2,16,558,99,56,155
10220,2,COLEGIO PRESIDENTE ALESSANDRI,INDEPENDENCIA,SANTIAGO NORTE,2,60,2254,1035,0,1035
10221,0,COLEGIO PARTICULAR CHARLES DARWIN,RENCA,SANTIAGO PONIENTE,2,27,781,251,213,464
10222,9,COLEGIO PART.SAN MAURICIO,RENCA,SANTIAGO PONIENTE,2,0,0,0,0,0
10223,7,LICEO SANTA TERESITA,INDEPENDENCIA,SANTIAGO NORTE,2,43,1637,299,348,647
10224,5,COLEGIO ARTURO TORO AMOR,INDEPENDENCIA,SANTIAGO NORTE,2,52,1795,0,1176,1176
10225,3,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,RENCA,SANTIAGO PONIENTE,2,16,483,144,104,248
10226,1,ESCUELA PARTICULAR SAN GENARO,RENCA,SANTIAGO PONIENTE,2,32,1249,367,285,652
10228,8,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,RENCA,SANTIAGO PONIENTE,2,43,1589,0,693,693
10229,6,ESCUELA PARTICULAR JOSE BERNARDO SUAREZ,RENCA,SANTIAGO PONIENTE,2,18,572,132,91,223
10232,6,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,RENCA,SANTIAGO PONIENTE,2,36,1226,263,456,719
10233,4,ESCUELA PARTICULAR SAN FIDEL,RENCA,SANTIAGO PONIENTE,2,31,1244,311,222,533
10234,2,ESCUELA ESPECIAL PARTICULAR ESPERANZA,RENCA,SANTIAGO PONIENTE,2,14,589,90,46,136
10235,0,ESCUELA BASICA  Nå¡ 878  'LOS ACACIOS',RENCA,SANTIAGO PONIENTE,2,16,534,182,141,323
10236,9,ESCUELA BASICA SN ISIDRO DE PERALILLO,LAMPA,SANTIAGO NORTE,2,0,0,0,0,0
10237,7,ESCUELA BASICA SAN NICOLAS,INDEPENDENCIA,SANTIAGO NORTE,2,0,0,0,0,0
10239,3,ESCUELA ESTADO DE MICHIGAN,QUILICURA,SANTIAGO NORTE,1,52,2180,453,342,795
10240,7,ESCUELA LUIS CRUZ MARTINEZ,QUILICURA,SANTIAGO NORTE,1,87,3499,584,449,1033
10241,5,ESCUELA BASICA EL MANIO,QUILICURA,SANTIAGO NORTE,1,35,1444,217,194,411
10242,3,ESCUELA BASIC.SOLDADO HEROE MIGUEL PRADO,QUILICURA,SANTIAGO NORTE,1,0,0,0,0,0
10245,8,PARROQUIAL NUESTRA SEÌÔORA DEL CARMEN DE QUILICURA,QUILICURA,SANTIAGO NORTE,2,38,1489,425,408,833
10246,6,COLEGIO POLIV. SANTA MARIA,QUILICURA,SANTIAGO NORTE,2,98,3685,1005,1049,2054
10247,4,ESCUELA BASICA PART PAULA JARAQUEMADA,QUILICURA,SANTIAGO NORTE,2,45,1549,581,725,1306
10248,2,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,RECOLETA,SANTIAGO NORTE,4,26,898,333,227,560
10249,0,C DIAGNOSTICO,CONCHALI,SANTIAGO NORTE,1,0,0,0,0,0
10250,4,CENTRO EDUCACIONAL DE HUECHURABA,HUECHURABA,SANTIAGO NORTE,1,70,2742,376,353,729
10251,2,LICEO POETA FEDERICO GARCIA LORCA,CONCHALI,SANTIAGO NORTE,1,33,1213,234,231,465
10252,0,LICEO ARTURO PEREZ CANTO,RECOLETA,SANTIAGO NORTE,1,61,2517,398,362,760
10253,9,LICEO POLIV. ABDON CIFUENTES,CONCHALI,SANTIAGO NORTE,1,65,2518,584,501,1085
10254,7,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,RECOLETA,SANTIAGO NORTE,1,43,1551,153,145,298
10255,5,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,RECOLETA,SANTIAGO NORTE,1,67,2711,209,440,649
10257,1,ESCUELA SARGENTO 2. DANIEL REBOLLEDO,RECOLETA,SANTIAGO NORTE,1,47,1867,291,233,524
10259,8,LICEO ALBERTO BLEST GANA,CONCHALI,SANTIAGO NORTE,1,55,1841,557,311,868
10260,1,ESCUELA UNESCO,CONCHALI,SANTIAGO NORTE,1,20,783,185,130,315
10262,8,ESCUELA ESPANA,RECOLETA,SANTIAGO NORTE,1,46,1918,360,286,646
10263,6,ESCUELA D-114,CONCHALI,SANTIAGO NORTE,1,30,1138,167,158,325
10264,4,ESCUELA SOL NACIENTE,CONCHALI,SANTIAGO NORTE,1,27,1111,179,140,319
10265,2,ESCUELA HORACIO JOHNSON GANA,CONCHALI,SANTIAGO NORTE,1,25,977,157,144,301
10266,0,ESCUELA DRA.ELOISA DIAZ INSUNZA,CONCHALI,SANTIAGO NORTE,1,43,1743,401,335,736
10267,9,ESCUELA ESCRITORA MARCELA PAZ,RECOLETA,SANTIAGO NORTE,1,31,1220,171,98,269
10268,7,ESCUELA PUERTO RICO,RECOLETA,SANTIAGO NORTE,1,28,1181,233,172,405
10269,5,LICEO MUNC.ALMIRANTE GALVARINO RIVEROS,CONCHALI,SANTIAGO NORTE,1,33,1126,226,173,399
10270,9,CENTRO EDUC.ESCRITORES DE CHILE,RECOLETA,SANTIAGO NORTE,1,40,1690,255,222,477
10271,7,ESCUELA ARAUCARIAS DE CHILE,CONCHALI,SANTIAGO NORTE,1,23,875,141,123,264
10272,5,ESCUELA BASICA CARLOS PRATS G.,HUECHURABA,SANTIAGO NORTE,1,46,1847,239,210,449
10273,3,ESCUELA VALLE DEL INCA,CONCHALI,SANTIAGO NORTE,1,27,1038,204,167,371
10274,1,ESCUELA BASICA COPENHAGUE,HUECHURABA,SANTIAGO NORTE,1,0,0,0,0,0
10277,6,ESCUELA ADELAIDA LA FETRA,HUECHURABA,SANTIAGO NORTE,1,54,2219,321,279,600
10278,4,ESCUELA PEDRO AGUIRRE CERDA,CONCHALI,SANTIAGO NORTE,1,23,908,149,121,270
10279,2,ESCUELA ALLIPEN,CONCHALI,SANTIAGO NORTE,1,24,967,162,139,301
10280,6,CENTRO EDUC. POETA EUSEBIO LILLO,CONCHALI,SANTIAGO NORTE,1,24,894,130,118,248
10281,4,ESCUELA ATENEA,CONCHALI,SANTIAGO NORTE,1,34,1266,1,491,492
10282,2,ESCUELA LUIS GALDAMES,INDEPENDENCIA,SANTIAGO NORTE,1,29,1122,159,140,299
10283,0,ESCUELA AVIADOR DAGOBERTO GODOY F.,CONCHALI,SANTIAGO NORTE,1,34,1279,294,227,521
10284,9,ESCUELA REPUBLICA DEL PERU,RECOLETA,SANTIAGO NORTE,1,0,0,0,0,0
10285,7,ESCUELA SANTA VICTORIA DE HUECHURABA,HUECHURABA,SANTIAGO NORTE,1,35,1446,189,206,395
10286,5,ESCUELA BASICA,CONCHALI,SANTIAGO NORTE,1,0,0,0,0,0
10288,1,ESCUELA BASICA LIKAN-ANTAI,CONCHALI,SANTIAGO NORTE,1,22,853,97,58,155
10290,3,ESCUELA LAS CANTERAS,HUECHURABA,SANTIAGO NORTE,1,35,1393,161,144,305
10291,1,ESCUELA VICTOR CUCCUINI,RECOLETA,SANTIAGO NORTE,1,32,1267,199,179,378
10293,8,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,CONCHALI,SANTIAGO NORTE,1,12,487,52,15,67
10295,4,ESCUELA ROMULO GALLEGOS,RECOLETA,SANTIAGO NORTE,1,0,0,0,0,0
10300,4,ESCUELA MARTA COLVIN,RECOLETA,SANTIAGO NORTE,1,26,1048,132,81,213
10301,2,ESCUELA CAMILO HENRIQUEZ,CONCHALI,SANTIAGO NORTE,1,33,1258,290,224,514
10302,0,ESCUELA ANNE ELEONOR ROOSEVELT,RECOLETA,SANTIAGO NORTE,1,29,1117,167,105,272
10305,5,ESCUELA SANTIAGO DE GUAYAQUIL,HUECHURABA,SANTIAGO NORTE,1,34,1486,208,195,403
10306,3,ESCUELA MUN.HERMANA MARIA GORETTI,RECOLETA,SANTIAGO NORTE,1,28,1107,113,82,195
10307,1,ESCUELA RAFAEL VALDIVIESO,RECOLETA,SANTIAGO NORTE,1,50,2058,378,262,640
10309,8,ESCUELA EDUC.DIF. STA. TERESA DE AVILA,RECOLETA,SANTIAGO NORTE,1,31,1268,187,128,315
10312,8,LICEO PDTE.ARTURO ALESSANDRI-DIURNO,RECOLETA,SANTIAGO NORTE,2,0,0,0,0,0
10313,6,COLEGIO POLIV. ALEJANDRO FLORES,RECOLETA,SANTIAGO NORTE,2,49,1722,505,453,958
10314,4,ESCUELA BASICA PARTICULAR ALBORADA,CONCHALI,SANTIAGO NORTE,2,0,0,0,0,0
10315,2,COLEGIO CRISTOBAL COLON,CONCHALI,SANTIAGO NORTE,2,53,2126,477,420,897
10320,9,LICEO AVENIDA RECOLETA,RECOLETA,SANTIAGO NORTE,2,53,2059,660,643,1303
10321,7,LICEO LAS AMERICAS MODERNAS,INDEPENDENCIA,SANTIAGO NORTE,2,9,290,110,74,184
10322,5,LICEO PART.SUBVENCIONADO AVDA PRINCIPAL,CONCHALI,SANTIAGO NORTE,2,0,0,0,0,0
10324,1,ESCUELA JOSE ABELARDO NUÌÔEZ Nå¼ 3,HUECHURABA,SANTIAGO NORTE,2,53,2099,625,567,1192
10326,8,ESCUELA PARTICULAR SAN JOSE,RECOLETA,SANTIAGO NORTE,2,35,1458,299,294,593
10327,6,ESCUELA PARTICULAR SANTA TERESITA,INDEPENDENCIA,SANTIAGO NORTE,2,44,1799,429,373,802
10328,4,ESCUELA PARTICULAR SANTA TERESITA,INDEPENDENCIA,SANTIAGO NORTE,2,0,0,0,0,0
10329,2,COLEGIO LIBERTADOR SAN MARTIN,CONCHALI,SANTIAGO NORTE,2,35,1329,453,353,806
10330,6,ESCUELA PARTICULAR PDTE.A.ALESSANDRI,RECOLETA,SANTIAGO NORTE,2,0,0,0,0,0
10331,4,COLEGIO ISABEL RIQUELME,RECOLETA,SANTIAGO NORTE,2,19,619,113,130,243
10332,2,ESCUELA PARTICULAR EL CARMEN,CONCHALI,SANTIAGO NORTE,2,41,1573,582,543,1125
10333,0,ESCUELA PARTICULAR N.SRA.DE GUADALUPE,RECOLETA,SANTIAGO NORTE,2,43,1695,342,346,688
10334,9,ESCUELA PATROCINIO EL SEMBRADOR N 2,CONCHALI,SANTIAGO NORTE,2,21,684,207,167,374
10335,7,ESCUELA SAN JORGE,INDEPENDENCIA,SANTIAGO NORTE,2,16,482,147,88,235
10336,5,ESCUELA PARTICULAR SAN DIEGO,CONCHALI,SANTIAGO NORTE,2,50,1762,762,711,1473
10337,3,COLEGIO MATER DOLOROSA,HUECHURABA,SANTIAGO NORTE,2,39,1461,311,360,671
10338,1,ESCUELA BASICA SANTO DOMINGO,RECOLETA,SANTIAGO NORTE,2,34,1319,274,257,531
10340,3,ESCUELA PARTICULAR MANUEL RODRIGUEZ,RECOLETA,SANTIAGO NORTE,2,0,0,0,0,0
10341,1,ESCUELA BASICA PART. THE LITTLE SCHOOL,CONCHALI,SANTIAGO NORTE,2,17,601,204,211,415
10343,8,ESCUELA BASICA PARTICULAR NAVIDAD,RECOLETA,SANTIAGO NORTE,2,0,0,0,0,0
10344,6,COLEGIO HELLEN`S COLLEGE,CONCHALI,SANTIAGO NORTE,2,48,1745,524,531,1055
10345,4,ESCUELA PARTICULAR FRANCISCO BILBAO,RECOLETA,SANTIAGO NORTE,2,37,1393,525,520,1045
10346,2,ESCUELA BASICA INES DE SUAREZ,CONCHALI,SANTIAGO NORTE,2,11,352,134,92,226
10348,9,ESCUELA BASICA PART.MARY ANNE SCHOOL,CONCHALI,SANTIAGO NORTE,2,23,725,263,214,477
10349,7,ESC. PART. SANTA CLARA,CONCHALI,SANTIAGO NORTE,2,0,0,0,0,0
10350,0,COLEGIO ELENA BETTINI,INDEPENDENCIA,SANTIAGO NORTE,2,40,1475,0,893,893
10351,9,ESCUELA PARTICULAR PARQUE ASUNCION,CONCHALI,SANTIAGO NORTE,2,39,1492,340,311,651
10352,7,ESC.BASICA PART. NUEVA AURORA DE CHILE,RECOLETA,SANTIAGO NORTE,2,40,1386,407,369,776
10353,5,ESCUELA ESPECIAL PARTICULAR LA PIRAMIDE,RECOLETA,SANTIAGO NORTE,2,4,160,25,11,36
10355,1,COLEGIO PARTICULAR JUAN PABLO,INDEPENDENCIA,SANTIAGO NORTE,2,31,983,278,264,542
10358,6,ESC. PART. BLUE BELL,CONCHALI,SANTIAGO NORTE,2,0,0,0,0,0
10359,4,ESCUELA PART. SANTA LUISA DE MARILLAC,HUECHURABA,SANTIAGO NORTE,2,31,1149,217,200,417
10361,6,ESCUELA PARTICULAR ZOLTAN DIENES,CONCHALI,SANTIAGO NORTE,2,22,831,152,155,307
10362,4,ESCUELA PARTICULAR HNAS.AGAZZI,CONCHALI,SANTIAGO NORTE,2,11,475,70,40,110
10363,2,ESCUELA PARTICULAR JAIME EYZAGUIRRE,RECOLETA,SANTIAGO NORTE,2,12,439,107,87,194
10364,0,ESCUELA BÌSICA Nå¼ 953 JOSE ARTIGA,RECOLETA,SANTIAGO NORTE,2,31,1147,362,352,714
10365,9,ESCUELA BAS. ISABEL GONZALEZ CARES,CONCHALI,SANTIAGO NORTE,2,22,767,186,217,403
10371,3,ESCUELA PARTICULAR ANDRES ALBERTO,CONCHALI,SANTIAGO NORTE,2,0,0,0,0,0
